vin,back_legroom_mm,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom_mm,fuel_type,height_mm,highway_fuel_economy,horsepower,interior_color,is_new,latitude,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase_mm,width_mm,year,price
2.0,840.74,Coupe,Athens,19.0,33,30606,3600.0,6.0,White Knuckle Clearcoat,True,1066.8,Gasoline,1465.58,30.0,303.0,Black,True,33.9405,1006.0,WHITE,-83.4789,Dodge,5.0,3.0,Challenger,303.0,0.0,4.56,2534.0,A,Automatic,RWD,2946.3999999999996,2169.16,2020,27127.0
1.0,1008.38,SUV / Crossover,Opelousas,15.0,176,70570,5300.0,8.0,Iridescent Pearl Tricoat,True,1150.62,Gasoline,1889.76,22.0,355.0,White (Cocoa/dune),True,30.5424,1008.5,UNKNOWN,-92.0805,Chevrolet,8.0,3.0,Suburban,355.0,0.0,4.428571428571429,2241.5,A,6-Speed Automatic,4X2,3302.0,2044.6999999999998,2020,67420.0
3.0,939.8,Sedan,Huntsville,21.0,23,35805,2000.0,4.0,Palladium White Gold Metallic,True,1125.2199999999998,Gasoline,1478.28,31.0,245.0,Cappuccino w/Premium Leather-Trimmed Non-Perf Heat,False,34.7113,1006.0,WHITE,-86.5979,Lincoln,5.0,7108.0,MKZ,245.0,1825.0,4.142857142857143,1635.0,A,6-Speed Automatic,FWD,2849.88,2115.8199999999997,2017,26994.0
3.0,1038.86,Pickup Truck,Edgefield,16.0,48,29824,6200.0,8.0,Brownstone Metallic,True,1150.62,Gasoline,1879.6,22.0,420.0,Cocoa/Dune,False,33.7709,1006.5,UNKNOWN,-81.912,Chevrolet,6.0,123092.0,Silverado 1500,355.0,1422.0,4.260869565217392,2241.5,A,6-Speed Automatic Overdrive,4WD,3644.8999999999996,2032.0,2015,30480.0
19.0,886.4599999999999,Sedan,Cincinnati,18.0,22,45213,3200.0,6.0,Carbon Bronze Pearl,True,1087.12,Gasoline,1440.18,26.0,258.0,,False,39.1704,1006.0,UNKNOWN,-84.4229,Acura,5.0,186093.0,TL,258.0,994.0,4.521739130434782,2616.5,A,5-Speed Automatic,FWD,2740.66,1833.8799999999999,2008,5000.0
1.0,1102.36,Pickup Truck,Gilroy,16.0,27,95020,6200.0,8.0,Red Quartz Tintcoat,True,1130.3,Gasoline,1917.6999999999998,22.0,420.0,Jet Black,True,36.9968,1006.0,RED,-121.56,GMC,6.0,5.0,Sierra 1500,277.0,0.0,2.918918918918919,980.0,A,Automatic,4WD,3743.96,2062.48,2020,53835.0
1.0,1026.1599999999999,Sedan,Woodstock,22.0,43,30189,2000.0,4.0,Modern Steel,True,1074.4199999999998,Gasoline,1450.34,32.0,252.0,Black,True,34.0848,1006.5,UNKNOWN,-84.5384,Honda,5.0,7.0,Accord,252.0,0.0,4.134615384615385,886.5,A,Automatic,FWD,2829.56,1861.82,2020,33263.0
1.0,894.08,Sedan,Hazelwood,28.0,37,63042,2500.0,4.0,Super Black Clearcoat,True,1112.5199999999998,Gasoline,1442.7199999999998,39.0,188.0,Light Gray,True,38.7803,1006.0,BLACK,-90.3663,Nissan,5.0,12.0,Altima,188.0,0.0,4.421052631578948,1890.0,CVT,Continuously Variable Transmission,FWD,2824.48,1851.66,2020,26668.0
8.0,970.28,SUV / Crossover,Miami,23.0,26,33126,2000.0,4.0,Dazzling White,False,1054.1,Gasoline,1645.9199999999998,30.0,164.0,Gray,False,25.779,1006.0,WHITE,-80.2637,Hyundai,5.0,30687.0,Tucson,164.0,2042.0,2.3986013986013988,2075.5,A,6-Speed Automatic,FWD,2669.5399999999995,1849.12,2019,13991.0
4.0,927.0999999999999,Sedan,Indianapolis,27.0,12,46202,2000.0,4.0,Gray,True,1094.74,Gasoline,1455.4199999999998,36.0,152.0,,False,39.7899,1006.0,GRAY,-86.1953,Subaru,5.0,31400.0,Impreza,152.0,450.0,4.428571428571429,2172.5,CVT,Continuously Variable Transmission,AWD,2669.5399999999995,1778.0,2017,18990.0
2.0,990.5999999999999,Minivan,Kingfisher,18.0,75,73750,3600.0,6.0,Molten Silver,True,1043.94,Gasoline,1775.46,28.0,287.0,Cognac/Alloy/Toffee,False,35.8415,1007.0,SILVER,-97.9326,Chrysler,7.0,43454.0,Pacifica,287.0,151.0,3.7142857142857135,2131.0,A,9-Speed Automatic,FWD,3088.64,2296.16,2018,17999.0
1.0,1148.08,Pickup Truck,Greenville,15.0,40,48838,5700.0,8.0,Bright White Clearcoat,True,1038.86,Gasoline,1971.0399999999997,21.0,395.0,Black,True,43.177,1006.0,WHITE,-85.2944,RAM,6.0,11.0,1500,395.0,0.0,4.0,2180.0,A,8-Speed Automatic,4WD,3672.8399999999997,2085.3399999999997,2020,47350.0
3.0,1013.4599999999999,SUV / Crossover,Springville,25.0,20,14141,1500.0,4.0,Midnight Blue Metallic,True,1038.86,Gasoline,1661.16,30.0,170.0,Black,True,42.5002,1006.0,BLUE,-78.6899,Chevrolet,5.0,0.0,Equinox,170.0,0.0,5.0,1101.5,A,6-Speed Automatic,4WD,2725.4199999999996,1844.0399999999997,2020,27489.0
3.0,916.9399999999999,SUV / Crossover,Oak Park,19.0,26,48237,2400.0,4.0,Pitch Black Clearcoat,True,1036.32,Gasoline,1691.6399999999999,25.0,172.0,Black (E7x9),True,42.4453,1006.0,BLACK,-83.1865,Dodge,7.0,,Journey,172.0,0.0,3.5,2282.5,A,4-Speed Automatic,FWD,2890.52,2125.98,2020,22660.0
2.0,1021.08,SUV / Crossover,Tampa,17.0,47,33612,3000.0,6.0,Santorini Black,True,1079.5,Gasoline,1833.8799999999999,23.0,380.0,White (Espresso/Espr/Alm/Ivory),False,28.052,1006.5,BLACK,-82.4592,Land Rover,5.0,20559.0,Range Rover,380.0,2768.0,5.0,1916.0,A,8-Speed Automatic,AWD,2921.0,2219.96,2017,66916.0
1.0,944.88,SUV / Crossover,Cathedral City,15.0,11,92234,3800.0,6.0,Red,False,1041.3999999999999,Gasoline,1800.8600000000001,19.0,205.0,Gray,False,33.816,1005.5,RED,-116.463,Jeep,5.0,119621.0,Wrangler Unlimited,205.0,413.0,5.0,2120.0,M,Manual,4WD,2946.3999999999996,2103.12,2008,20995.0
3.0,1038.86,Pickup Truck,Eastland,16.0,23,76448,5300.0,8.0,Cajun Red Tintcoat,True,1150.62,Gasoline,1884.68,23.0,355.0,cocoa,False,32.4017,1006.0,RED,-98.7937,Chevrolet,6.0,23064.0,Silverado 1500,355.0,423.0,4.666666666666667,2241.5,A,6-Speed Automatic Overdrive,4X2,3644.8999999999996,2032.0,2018,35450.0
2.0,939.8,SUV / Crossover,Cherry Hill,17.0,6,8003,3000.0,6.0,Fuji White,True,1071.88,Gasoline,1803.3999999999999,23.0,380.0,White (Ivory/Ebony/Eb/Ivory/Ebny),False,39.8986,1005.5,WHITE,-74.9524,Land Rover,7.0,6268.0,Range Rover Sport,380.0,3680.0,4.083333333333333,1916.0,A,Automatic,AWD,2923.5399999999995,2219.96,2019,78940.0
1.0,980.4399999999999,SUV / Crossover,Brooklyn,18.0,28,11234,3600.0,6.0,DB Black Crystal Clearcoat,True,1023.6199999999999,Gasoline,1800.8600000000001,25.0,295.0,Black,True,40.614,1006.0,BLACK,-73.9275,Dodge,7.0,,Durango,295.0,0.0,4.583333333333333,2130.0,A,8-Speed Automatic,AWD,3042.9199999999996,2171.7,2020,45410.0
5.0,977.9,SUV / Crossover,Osseo,16.0,20,54758,3500.0,6.0,Silver,True,1051.56,Gasoline,1846.58,22.0,250.0,,False,44.5813,1006.0,SILVER,-91.2026,Honda,8.0,199190.0,Pilot,250.0,917.0,4.0,2526.5,A,5-Speed Automatic,4WD,2773.68,1993.8999999999999,2010,9499.0
1.0,982.98,Sedan,Roanoke Rapids,26.0,34,27870,2500.0,4.0,Titanium Flash Mica,True,1071.88,Gasoline,1450.34,35.0,184.0,Black,False,36.4421,1006.0,UNKNOWN,-77.6422,Mazda,5.0,26889.0,MAZDA6,184.0,473.0,4.777777777777778,2942.5,A,6-Speed Automatic,FWD,2829.56,1838.96,2017,18594.0
3.0,1013.4599999999999,SUV / Crossover,Zebulon,26.0,95,27597,1500.0,4.0,Summit White,True,1038.86,Gasoline,1661.16,31.0,170.0,,True,35.8203,1007.0,WHITE,-78.328,Chevrolet,5.0,6.0,Equinox,170.0,0.0,5.0,1101.5,A,Automatic,FWD,2725.4199999999996,1844.0399999999997,2020,26811.0
5.0,840.74,Sedan,North Tazewell,28.0,10,24651,1800.0,4.0,Quartz White Pearl,True,1107.44,Gasoline,1430.0199999999998,38.0,145.0,Gray,False,37.1484,1006.0,WHITE,-81.4934,Hyundai,5.0,101808.0,Elantra,145.0,1887.0,4.8,2415.0,A,Automatic,FWD,2700.02,1775.46,2016,7880.0
2.0,947.4199999999998,Sedan,Lawrence Township,21.0,12,8648,2000.0,4.0,Summit White,False,1069.34,Gasoline,1483.36,29.0,259.0,Ebony with Ebony interior accents,False,40.261,1006.0,WHITE,-74.7231,Buick,5.0,35682.0,Regal,259.0,2568.0,4.323529411764706,1647.5,A,Automatic,FWD,2738.12,1856.7399999999998,2017,19495.0
1.0,1148.08,Pickup Truck,Penn Yan,15.0,10,14527,5700.0,8.0,Delmonico Red Pearlcoat,True,1038.86,Gasoline,1971.0399999999997,21.0,395.0,Black,True,42.6408,1006.0,RED,-77.045,RAM,6.0,5.0,1500,395.0,0.0,4.875,2180.0,A,8-Speed Automatic,4WD,3672.8399999999997,2085.3399999999997,2020,47113.0
1.0,899.16,Sedan,Ravenna,26.0,622,44266,1800.0,4.0,Blue,False,1074.4199999999998,Gasoline,1475.74,36.0,136.0,Jet Black/Medium Titanium,False,41.1574,1003.0,BLUE,-81.221,Chevrolet,5.0,,Cruze,136.0,0.0,5.0,1961.5,M,Manual,FWD,2684.7799999999997,1795.78,2011,9950.0
2.0,1016.0,Sedan,Lexington,19.0,22,27295,3600.0,6.0,Crystal White Tricoat,False,1069.34,Gasoline,1508.76,28.0,304.0,jet black,False,35.8343,1006.0,WHITE,-80.243,Cadillac,5.0,27723.0,XTS,304.0,1007.0,4.7407407407407405,2782.0,A,6-Speed Automatic,FWD,2837.18,1851.66,2019,26700.0
1.0,886.4599999999999,SUV / Crossover,Jacksonville,23.0,70,32225,2000.0,4.0,GREY,False,1051.56,Gasoline,1544.32,34.0,240.0,,False,30.3245,1006.5,GRAY,-81.5172,BMW,5.0,69923.0,X1,240.0,1268.0,4.818181818181818,2530.0,A,Automatic,RWD,2760.98,2044.6999999999998,2014,10995.0
4.0,1003.3,SUV / Crossover,Pittsburgh,26.0,28,15237,2500.0,4.0,Magnetite Gray,True,1087.12,Gasoline,1678.9399999999998,33.0,182.0,Gray,True,40.5798,1006.0,GRAY,-80.0377,Subaru,5.0,0.0,Outback,182.0,0.0,4.096774193548387,2288.0,A,Automatic,AWD,2745.74,2082.7999999999997,2020,35791.0
5.0,899.16,SUV / Crossover,Austell,14.0,9,30168,3000.0,6.0,GRAY,False,998.2199999999999,Gasoline,1714.5,19.0,225.0,,False,33.7969,1005.5,GRAY,-84.6201,BMW,5.0,157365.0,X5,225.0,0.0,4.714285714285714,1857.0,A,Automatic,AWD,2819.3999999999996,1871.98,2004,5999.0
4.0,922.0199999999999,SUV / Crossover,Lagrange,24.0,30,30241,2000.0,4.0,Red,True,1056.6399999999999,Gasoline,1645.9199999999998,30.0,148.0,,False,33.0413,1006.0,RED,-84.9877,Mitsubishi,5.0,35737.0,Outlander Sport,148.0,1065.0,4.409090909090909,2172.5,CVT,Continuously Variable Transmission,FWD,2669.5399999999995,1811.0199999999998,2019,16994.0
1.0,990.5999999999999,SUV / Crossover,Dublin,18.0,284,94568,3600.0,6.0,Garnet Metallic,True,1046.48,Gasoline,1678.9399999999998,26.0,310.0,Jet Black,True,37.7032,1003.5,UNKNOWN,-121.876,Cadillac,5.0,6.0,XT5,310.0,0.0,4.215909090909091,2585.5,A,9-Speed Automatic,FWD,2857.5,1902.46,2020,61315.0
1.0,1023.6199999999999,Pickup Truck,Loxley,14.0,25,36551,5700.0,8.0,WHITE,False,1041.3999999999999,Gasoline,1971.0399999999997,20.0,395.0,Brown (TAN),False,30.6117,1006.0,WHITE,-87.7514,RAM,6.0,110447.0,1500,395.0,1692.0,5.0,2178.5,A,6-Speed Automatic,4X2,3568.7,2016.76,2013,20980.0
1.0,1010.9199999999998,Sedan,Nashville,22.0,29,37203,2500.0,4.0,Silver Ice Metallic,False,1163.32,Gasoline,1496.06,29.0,197.0,Jet Black/Dark Titanium,False,36.1502,1006.0,SILVER,-86.7902,Chevrolet,5.0,25556.0,Impala,305.0,1184.0,3.25,2782.0,A,Automatic,FWD,2837.18,2141.22,2019,17897.0
6.0,932.1800000000001,SUV / Crossover,Pullman,23.0,126,99163,2000.0,4.0,Lightning Blue Metallic,True,1089.6599999999999,Gasoline,1653.5399999999997,29.0,166.0,Medium Stone,False,46.71,1007.5,BLUE,-117.201,Ford,5.0,18141.0,EcoSport,166.0,1970.0,4.833333333333333,2299.5,A,6-Speed Automatic,AWD,2519.68,2057.4,2018,17995.0
7.0,906.78,SUV / Crossover,Warren,26.0,40,44483,1400.0,4.0,Silver Ice Metallic,True,1036.32,Gasoline,1656.08,34.0,138.0,jet black,False,41.2758,1006.0,SILVER,-80.7764,Chevrolet,5.0,9587.0,Trax,138.0,1648.0,4.3125,174.0,A,6-Speed Automatic,FWD,2555.24,1775.46,2016,16888.0
2.0,1013.4599999999999,SUV / Crossover,Nampa,22.0,7,83687,2000.0,4.0,Summit White,True,1038.86,Gasoline,1661.16,28.0,252.0,Medium Ash Gray,True,43.6015,1005.5,WHITE,-116.513,Chevrolet,5.0,1.0,Equinox,252.0,0.0,4.5,1380.0,A,9-Speed Automatic,4WD,2725.4199999999996,1844.0399999999997,2020,31515.0
1.0,1008.38,SUV / Crossover,Fishers,18.0,15,46038,3600.0,6.0,Ebony Twilight Metallic,True,1041.3999999999999,Gasoline,1694.18,25.0,310.0,Kalahari/Jet Black,True,39.9788,1006.0,UNKNOWN,-86.0041,GMC,7.0,,Acadia,310.0,0.0,3.834862385321101,2585.5,A,9-Speed Automatic,4WD,2857.5,1915.16,2020,39198.0
7.0,866.14,SUV / Crossover,West Palm Beach,15.0,9,33417,4600.0,8.0,Starfire Pearl,True,1059.18,Gasoline,1884.68,20.0,301.0,Ecru,False,26.7053,1005.5,UNKNOWN,-80.1306,Lexus,7.0,39381.0,GX,301.0,223.0,4.488888888888889,1914.5,A,Automatic,AWD,2788.9199999999996,1884.68,2016,35695.0
5.0,975.3599999999999,SUV / Crossover,Morganton,19.0,338,28655,3500.0,6.0,Deep Scarlet Pearl,True,1038.86,Gasoline,1793.2399999999998,26.0,280.0,Brown (Beige),True,35.7117,1004.5,UNKNOWN,-81.7002,Honda,7.0,291.0,Pilot,280.0,0.0,4.375,2481.0,A,9-Speed Automatic,AWD,2819.3999999999996,1996.4399999999998,2020,45061.0
1.0,,Pickup Truck,Lewisville,19.0,40,75056,2300.0,4.0,Dark Shadow Gray Clearcoat Metallic,False,1076.9599999999998,Gasoline,1681.48,24.0,143.0,Medium Dark Flint Cl,False,33.0476,1006.0,GRAY,-96.9459,Ford,3.0,148625.0,Ranger,143.0,0.0,4.172413793103448,1952.0,A,5-Speed Automatic,RWD,2832.1,1762.76,2006,4995.0
1.0,990.5999999999999,SUV / Crossover,Coldwater,14.0,308,49036,6200.0,8.0,Satin Steel Metallic,True,1150.62,Gasoline,1889.76,22.0,420.0,Gray (Cocoa/shale),True,41.9367,1004.0,UNKNOWN,-84.954,GMC,8.0,2.0,Yukon,420.0,0.0,4.777777777777778,2280.0,A,Automatic,4WD,2946.3999999999996,2044.6999999999998,2020,73999.0
8.0,896.6199999999999,SUV / Crossover,Norristown,21.0,9,19403,2500.0,4.0,White,False,1079.5,Gasoline,1658.62,26.0,170.0,Gray,False,40.1341,1005.5,WHITE,-75.3799,Nissan,5.0,147385.0,Rogue,170.0,1129.0,4.636363636363637,2287.5,CVT,Continuously Variable Transmission,AWD,2689.86,1800.8600000000001,2008,6295.0
1.0,868.6800000000001,Sedan,Fayetteville,21.0,24,72703,3500.0,6.0,Gun Metallic,True,1143.0,Gasoline,1435.1,30.0,300.0,Black (Charcoal),False,36.1121,1006.0,GRAY,-94.1451,Nissan,5.0,36791.0,Maxima,300.0,2379.0,4.833333333333333,2330.5,,,FWD,2776.22,1859.28,2017,26995.0
5.0,972.8199999999998,SUV / Crossover,Houston,23.0,280,77040,2400.0,4.0,White,False,1049.02,Gasoline,1643.3799999999999,31.0,185.0,,False,29.8709,1003.5,WHITE,-95.5413,Honda,5.0,112881.0,CR-V,185.0,388.0,4.0,2281.5,A,Automatic,FWD,2618.74,1818.6399999999996,2013,12995.0
5.0,1000.7599999999999,SUV / Crossover,Schaumburg,21.0,20,60173,2400.0,4.0,Snow White Pearl,True,1120.1399999999999,Gasoline,1689.1,28.0,185.0,Satin Black,False,42.0459,1006.0,WHITE,-88.0836,Kia,7.0,22371.0,Sorento,185.0,419.0,4.090909090909091,2089.0,A,6-Speed Automatic,FWD,2778.7599999999998,1889.76,2017,17968.0
3.0,916.9399999999999,SUV / Crossover,Pine City,19.0,183,55063,2400.0,4.0,Granite Crystal Metallic Clearcoat,True,1036.32,Gasoline,1691.6399999999999,25.0,172.0,Black,True,45.8478,1008.5,GRAY,-92.9731,Dodge,7.0,18.0,Journey,172.0,0.0,4.52,2282.5,A,4-Speed Automatic,FWD,2890.52,2125.98,2020,21750.0
1.0,853.4399999999999,Pickup Truck,Gainesville,15.0,20,30504,4000.0,6.0,Gun Metallic,True,1076.9599999999998,Gasoline,1780.5399999999997,21.0,261.0,Steel,False,34.2748,1006.0,GRAY,-83.8602,Nissan,5.0,21754.0,Frontier,261.0,747.0,4.6923076923076925,2140.5,A,5-Speed Automatic,4WD,3197.86,1849.12,2019,26495.0
2.0,1125.2199999999998,SUV / Crossover,Wauchula,16.0,55,33873,3500.0,6.0,BROWN,True,1082.04,Gasoline,1727.1999999999998,22.0,287.0,Black,False,27.5617,1006.5,BROWN,-81.8143,Ford,7.0,34645.0,Flex,287.0,772.0,,2127.0,A,Automatic,AWD,2994.66,2255.52,2019,24510.0
5.0,1018.54,SUV / Crossover,Santa Monica,22.0,10,90404,3000.0,6.0,Iced Mocha Metallic Premium Colorant,True,1092.2,Gasoline,1778.0,25.0,494.0,Black (Ebony),True,34.023,1005.5,UNKNOWN,-118.487,Lincoln,7.0,5.0,Aviator,494.0,0.0,4.375,1815.0,A,Automatic,AWD,3025.14,2283.46,2020,71270.0
5.0,904.24,Sedan,St George,24.0,13,84770,2400.0,4.0,Sparkling Silver,True,1155.7,Gasoline,1465.58,33.0,185.0,Black,False,37.0782,1006.0,SILVER,-113.587,Kia,5.0,32201.0,Optima,185.0,1370.0,4.642857142857143,2089.0,A,Automatic,FWD,2804.16,1859.28,2019,17852.0
23.0,985.5199999999999,SUV / Crossover,Tuscaloosa,28.0,89,35405,2000.0,4.0,Sparkling Silver,True,1043.94,Gasoline,1600.1999999999998,33.0,147.0,,True,33.1667,1007.0,SILVER,-87.5452,Kia,5.0,5.0,Soul,147.0,0.0,4.857142857142857,2316.0,CVT,Continuously Variable Transmission,FWD,2600.96,1800.8600000000001,2021,18113.0
2.0,891.54,SUV / Crossover,Kennett,22.0,40,63857,2400.0,4.0,Colorado Red,True,1046.48,Gasoline,1689.1,30.0,180.0,Black,True,36.2438,1006.0,RED,-90.0683,Jeep,5.0,6.0,Renegade,180.0,0.0,5.0,2037.5,A,9-Speed Automatic,FWD,2570.48,2021.8399999999997,2020,26010.0
3.0,998.2199999999999,SUV / Crossover,Fort Lauderdale,28.0,8,33304,1800.0,4.0,Modern Steel Metallic,True,1046.48,Gasoline,1605.28,34.0,141.0,Black,False,26.128,1005.5,UNKNOWN,-80.1374,Honda,5.0,14095.0,HR-V,141.0,46.0,4.8,2213.5,A,Automatic,FWD,2611.12,1772.9199999999998,2017,16698.0
1.0,909.3199999999998,Pickup Truck,Nashville,17.0,34,62263,3600.0,6.0,Satin Steel Metallic,True,1143.0,Gasoline,1793.2399999999998,24.0,308.0,,True,38.3435,1006.0,UNKNOWN,-89.3787,Chevrolet,5.0,5.0,Colorado,181.0,0.0,4.5,1184.5,A,Automatic,4WD,3258.82,2131.06,2021,31538.0
5.0,904.24,Sedan,Knoxville,25.0,24,37919,2400.0,4.0,shale gray metallic,True,1155.7,Gasoline,1475.74,37.0,185.0,Gray,False,,1006.0,GRAY,-84.0652,Hyundai,5.0,115735.0,Sonata,185.0,660.0,4.388888888888889,2089.0,A,6-Speed Automatic,FWD,2804.16,1864.3600000000001,2015,10888.0
5.0,975.3599999999999,SUV / Crossover,Laurel,18.0,4,20724,3500.0,6.0,Gray,True,1038.86,Gasoline,1772.9199999999998,26.0,280.0,,False,39.0947,1005.5,GRAY,-76.7955,Honda,8.0,17692.0,Pilot,280.0,1165.0,3.933333333333333,2481.0,A,6-Speed Automatic,AWD,2819.3999999999996,1996.4399999999998,2018,31598.0
53558.0,878.84,Sedan,Shrewsbury,17.0,616,1545,3000.0,6.0,Blue,False,1054.1,Gasoline,1419.86,25.0,300.0,Gray,False,42.2769,1009.0,BLUE,-71.7253,BMW,5.0,74364.0,3 Series,300.0,1343.0,4.636363636363637,800.0,A,6-Speed Automatic,AWD,2760.98,2014.2199999999998,2008,12991.0
5.0,904.24,Sedan,Tulsa,24.0,14,74107,2400.0,4.0,White,True,1155.7,Gasoline,1465.58,33.0,185.0,,False,36.0898,1006.0,WHITE,-96.0003,Kia,5.0,28092.0,Optima,185.0,959.0,3.9722222222222223,2089.0,A,6-Speed Automatic,FWD,2804.16,1859.28,2019,17993.0
3.0,972.8199999999998,Sedan,Homer City,23.0,7,15748,1500.0,4.0,Silver,True,1125.2199999999998,Gasoline,1475.74,34.0,181.0,,False,40.5348,1005.5,SILVER,-79.1562,Ford,5.0,35916.0,Fusion,181.0,1796.0,3.703703703703704,2252.5,A,6-Speed Automatic,FWD,2849.88,2120.9,2019,19500.0
3.0,937.2599999999999,SUV / Crossover,Standish,20.0,35,48658,2400.0,4.0,Blue Ray Metallic,True,1033.78,Gasoline,1701.8,28.0,180.0,Black,False,43.982,1006.0,BLUE,-83.957,Chevrolet,5.0,100800.0,Captiva Sport,180.0,1058.0,5.0,2536.0,A,6-Speed Automatic,FWD,2707.64,1849.12,2015,9425.0
19.0,949.9599999999999,Sedan,Woodland Hills,30.0,258,91367,2000.0,4.0,Crystal Black Pearl,True,1074.4199999999998,Gasoline,1414.78,38.0,158.0,Black Cloth,True,,1003.5,BLACK,-118.606,Honda,5.0,7.0,Civic,158.0,0.0,3.8333333333333335,2169.0,CVT,Continuously Variable Transmission,FWD,2700.02,1798.32,2020,20251.0
1.0,962.6599999999999,Sedan,Montgomery,23.0,37,36117,2000.0,4.0,Summit White,True,1076.9599999999998,Gasoline,1452.8799999999999,32.0,237.0,,True,32.3685,1006.0,WHITE,-86.209,Cadillac,5.0,0.0,CT5,237.0,0.0,4.5,879.0,A,Automatic,RWD,2946.3999999999996,2039.62,2020,48780.0
5.0,1041.3999999999999,SUV / Crossover,Dover,20.0,49,3820,3500.0,6.0,Gray,True,1026.1599999999999,Gasoline,1729.7399999999998,27.0,295.0,,True,43.1717,1006.5,GRAY,-70.8594,Toyota,8.0,11.0,Highlander,295.0,0.0,3.857142857142857,2481.5,A,8-Speed Automatic,AWD,2849.88,1930.3999999999999,2020,43708.0
3.0,1013.4599999999999,SUV / Crossover,Okatie,26.0,19,29909,1500.0,4.0,SUMMIT WHITE,True,1038.86,Gasoline,1661.16,31.0,170.0,MEDIUM ASH GRAY,True,32.3074,1006.0,WHITE,-80.9771,Chevrolet,5.0,0.0,Equinox,170.0,0.0,2.75,1101.5,A,Automatic,FWD,2725.4199999999996,1844.0399999999997,2020,27495.0
5.0,835.66,SUV / Crossover,Newburgh,16.0,11,12550,4000.0,6.0,Magnetic Gray Metallic,True,1059.18,Gasoline,1816.1,19.0,270.0,Black/Graphite,True,41.5143,1006.0,GRAY,-74.1021,Toyota,7.0,6.0,4Runner,270.0,0.0,3.7142857142857135,2339.0,A,Automatic,4WD,2788.9199999999996,1925.3199999999997,2020,40524.0
1.0,947.4199999999998,SUV / Crossover,Plymouth,22.0,25,46563,2000.0,4.0,Lightning Blue Metallic,True,1094.74,Gasoline,1684.0199999999998,28.0,245.0,Charcoal Black,False,41.3623,1006.0,BLUE,-86.3289,Ford,5.0,71477.0,Escape,245.0,557.0,4.274193548387097,1637.5,A,6-Speed Automatic,AWD,2689.86,2077.72,2017,14919.0
1.0,878.84,Pickup Truck,Watertown,17.0,27,13601,4300.0,6.0,Black,True,1150.62,Flex Fuel Vehicle,1877.06,22.0,285.0,jet black,False,43.9355,1006.0,BLACK,-75.9302,Chevrolet,6.0,29649.0,Silverado 1500,355.0,1400.0,4.0,2241.5,A,6-Speed Automatic Overdrive,4WD,3644.8999999999996,2032.0,2017,32510.0
1.0,1107.44,Pickup Truck,El Paso,18.0,68,61738,3500.0,6.0,Iconic Silver Metallic,True,1115.06,Gasoline,1960.8799999999999,23.0,375.0,Black,True,40.7362,1006.5,SILVER,-89.0296,Ford,6.0,10.0,F-150,395.0,0.0,4.504761904761905,2450.0,A,Automatic,4WD,3683.0,2458.72,2020,37862.0
3.0,1005.84,SUV / Crossover,San Antonio,25.0,37,78216,2500.0,4.0,Deep Crystal Blue Mica,True,1041.3999999999999,Gasoline,1681.48,31.0,187.0,Black,False,29.5253,1006.0,BLUE,-98.4986,Mazda,5.0,5054.0,CX-5,187.0,306.0,4.304347826086956,2093.0,A,Automatic,FWD,2697.48,2115.8199999999997,2019,28595.0
9.0,,Van,Raleigh,21.0,46,27617,2400.0,4.0,Bright White,True,1036.32,Gasoline,1884.68,28.0,178.0,Black,True,35.9012,1006.5,WHITE,-78.7622,RAM,2.0,,ProMaster City,178.0,0.0,4.1506849315068495,1987.0,A,9-Speed Automatic,FWD,3108.96,2148.8399999999997,2020,24092.0
3.0,1102.36,Pickup Truck,Waycross,23.0,20,31503,3000.0,6.0,Red Hot,False,1130.3,Diesel,1917.6999999999998,29.0,277.0,Black,True,31.1926,1006.0,RED,-82.3184,Chevrolet,6.0,0.0,Silverado 1500,355.0,0.0,4.285714285714286,2241.5,A,Automatic,4WD,3743.96,2062.48,2020,54675.0
3.0,949.9599999999999,Sedan,Sylacauga,29.0,35,35150,1800.0,4.0,Red,True,1079.5,Gasoline,1496.06,37.0,124.0,Black (Charcoal),False,33.1884,1006.0,RED,-86.3046,Nissan,5.0,34868.0,Sentra,124.0,181.0,4.454545454545454,1862.5,A,5-Speed Automatic,FWD,2700.02,1760.2199999999998,2018,14444.0
1.0,993.14,Sedan,East Providence,23.0,49,2914,1800.0,4.0,Deep Black Pearl,True,1076.9599999999998,Gasoline,1485.8999999999999,34.0,170.0,Titan Black,False,41.8223,1006.5,BLACK,-71.3519,Volkswagen,5.0,57393.0,Passat,170.0,926.0,4.076923076923077,842.0,A,6-Speed Automatic,FWD,2804.16,1833.8799999999999,2017,13995.0
8.0,970.28,SUV / Crossover,Clermont,23.0,16,34711,2000.0,4.0,Black Noir Pearl,True,1054.1,Gasoline,1651.0,28.0,161.0,Black,True,28.5463,1006.0,BLACK,-81.6674,Hyundai,5.0,3.0,Tucson,161.0,0.0,4.444444444444445,2425.0,A,6-Speed Automatic,FWD,2669.5399999999995,1849.12,2021,23830.0
