vin,price
1C3CCBBB1DN579592,500
3MVDMBEM7LM136798,500
WBA3T3C51EJ877060,500
4T1J21FB2LU019672,500
KL7CJKSB6LB066126,500
1FAHP2E97FG118280,500
KNDJP3A58K7013424,500
3C4NJDBB5LT239771,500
3GCUKREC7JG570433,500
3N1AB7AP3DL765797,500
3MVDMBDL6LM140270,500
1C4PJMBX0LD630644,500
KM8J23A43KU905695,500
1FTBR2XG2LKA95487,500
2HGFC2E81LH554869,500
1LN6L9NP8H5623937,500
2GNAXUEV2L6189443,500
3KPF24AD7LE262431,500
19XFC2F83LE211540,500
JM1DKFC73J1307990,500
JTMRFREV9HJ709711,500
ZFBNFYB10LP843462,500
3FA6P0HD3HR342055,500
5FNRL6H78LB054168,500
1HGCG567X2A112183,500
WDDWJ6EBXHF549966,500
5UXKR0C33H0V82741,500
KNDMB5C1XM6675242,500
1G1FF1R72L0145455,500
KM8K2CAA9LU552553,500
1FTER4FH2LLA29390,500
2C4RDGBG8HR550014,500
1C6SRFJT5LN416246,500
WA1ANAFY7L2067433,500
1G6DA5RK9L0153743,500
WA1B4AFY9L2029158,500
1G1ZE5ST4HF119930,500
5N1DR2BN9LC623451,500
1G1RC6S59HU161390,500
KL7CJKSB5MB307093,500
3N1AB7AP6HY231220,500
5TDDZ3DC1LS251429,500
2T2ZK1BA3FC183126,500
1FTEX1EP1HFC12315,500
1GCHSBEA4M1124055,500
1GNERGKW9LJ292968,500
1FTEW1CP6LKF01826,500
1FTEW1EF5GKF40191,500
2LMPJ8K91LBL01028,500
JA4AT4AA5JZ044870,500
JM1NDAM78L0415143,500
WBXHU7C38J5H40959,500
1V2TR2CA6MC518667,500
4T1BF1FK8HU302299,500
1G1FB1RS7L0132099,500
KNDJ23AU0M7736936,500
5XXGM4A77FG503943,500
1C4RJFBG4LC359534,500
3VWCB7BU6LM022468,500
2LMPJ8LP5HBL14501,500
3FA6P0HD9LR249663,500
5J8TC1H52LL021995,500
2T3F1RFV1LC118204,500
3FA6P0H77JR278568,500
1HGCM56726A176037,500
1FM5K8D83GGB73376,500
3LNHL2GC2CR821378,500
2GNAXHEV1L6267931,500
1C4HJXDG7LW201900,500
1GYKNDRS2LZ229182,500
5YFS4RCE2LP015733,500
5NPDH4AEXEH462250,500
3GKALMEV6LL302380,500
JTEBU5JR8K5736242,500
2C4RC1BG1LR266670,500
WAUB1GFF3G1047129,500
5NPEB4AC0DH593657,500
1C4RJFCT2HC692706,500
1FTEW1C5XLFC00452,500
1GCRYDED2LZ151702,500
1VWMA7A30LC017428,500
2C4RC1FG1JR198216,500
1GKS2CKJ6HR339383,500
1FTEW1CP1LKF15388,500
1GYKPDRS5LZ152267,500
1N6AD0ER8KN746053,500
WBXHT3C3XH5F76801,500
KL4CJASB9KB843968,500
5TDYK3EH4CS078182,500
4S4WX83DX74404277,500
4T1E31AK1LU536239,500
ZASPAKBN9L7C76891,500
5J8TC1H5XLL017712,500
2C4RDGCG0JR346540,500
5TDJZRFH7JS822899,500
3D7KS28A27G801567,500
1FTEW1E48LKF09753,500
YV140MTL7H2434540,500
1FMCU0G64LUC21735,500
1HGCV2F97KA017165,500
3N1AB7AP9KY322313,500
2T1KU40E59C092211,500
MAJ6S3FL5KC269884,500
1FAHP3HN0AW232859,500
MAJ6S3GL8LC362401,500
ZFBHRFAB2L6S00216,500
2T3WFREV6HW396850,500
58ABZ1B15KU037099,500
JF2SKAGC1LH610747,500
3GNAXUEV4LL313238,500
5XXGT4L31LG388734,500
1GB3GSCG0H1102017,500
2C4RC1CG2LR129641,500
1FTEW1E50JKF02947,500
1N6BD0CT8JN719307,500
2T2GA31U86C047978,500
3GTU2VEC6FG223918,500
5XYPG4A58LG692907,500
KL8CB6SA8KC711326,500
5FNYF5H1XMB005208,500
1FTEW1E51KFA20367,500
1G1FE1R74L0147162,500
5FPYK3F81KB026288,500
1GKS2JKJ7FR161128,500
2FMHK6DT1KBA16841,500
5TDGZRAH0LS510136,500
2FMDK3JC1DBC73096,500
LRBFXBSA5LD208684,500
1FTEW1EP0HFB28067,500
1GCGTCEN0M1111272,500
2T3WFREV8JW468072,500
WDCTG4GB6HJ318454,500
MAJ6S3KL7LC358184,500
YV4A22PK1G1035486,500
1FMJU1HT5LEA69282,500
1N4BL4CV9LC273378,500
1GCGTDEN6M1107488,500
5N1AZ2ASXLN165935,500
1G6YV34A555603015,500
5GAKRBKD7GJ174034,500
5J6RW2H5XLL029102,500
MAJ6S3GL2LC363074,500
1G1FH3D71L0146755,500
1GKKNXLS1LZ228299,500
KL79MRSL8MB032175,500
1FA6P8CF1L5150572,500
JN8AZ2NE3K9234288,500
KMHD84LF6LU099353,500
5GAERBKW7KJ184103,500
3GNCJKSB6LL295026,500
19XFC1F38LE019397,500
4S3BL616287214772,500
WP0AC2A93FS183718,500
5YFBURHE9KP923412,500
3GNCJKSB9LL307167,500
JM3KFACM6L1824795,500
JN1BJ1CV8LW271928,500
1FTER4FH2LLA24383,500
1G11Z5S37KU129727,500
KMHTG6AF4LU024616,500
4T1C11AK1LU998698,500
3KPFL4A71JE242678,500
4T1C11AK9LU383056,500
1G6DX5RK2L0134787,500
1GYKPDRS4LZ127974,500
1C4RJFBG5LC389514,500
2FMPK4K91LBA00731,500
4T3BK3BB2FU110863,500
3GKALPEV5LL336070,500
1C6SRFET9KN733567,500
3GNCJLSBXLL279580,500
JM3KFBCM3L1819415,500
KM8K62AA5MU601215,500
2HKRM4H59GH680142,500
1C4PJMDX9LD641395,500
1HGCV1F42LA112944,500
4T1C31AK8LU017065,500
5J8YD4H3XLL041933,500
1J4FA49S11P314231,500
3C4PDCGG8KT783016,500
5XYPHDA1XHG278366,500
19UUA9F22AA008920,500
KM8J33A46HU452548,500
3FA6P0HD8HR247961,500
5N1DL0MN7LC537090,500
LVY982AK7JP020176,500
1C4HJXDN1KW588621,500
2FMGK5D80JBA09766,500
1C6RR7PT9JS203441,500
1HGFA16579L029069,500
W1W4EBVY8LT030464,500
3FA6P0HD7LR145625,500
LRBFXCSAXLD033547,500
3N1CN8DVXLL901955,500
5XYZT3LB6JG531373,500
KMHD74LF9LU105987,500
2C4RDGBG9LR184069,500
LRBFX2SA2LD178852,500
JF1GV7E68EG003500,500
2FMPK4J93GBC65240,500
2C4RC1BG3LR223531,500
W1W4EBHY6LT030054,500
JM1DKBD70G0116095,500
2GCVKMEC9K1167202,500
WBA7E2C54HG740525,500
5XXGW4L28HG125078,500
3G1BE6SM0JS641844,500
3PCAJ5M10LF117245,500
5FRYD3H59HB014046,500
5TFCZ5AN8JX164146,500
19XFB2F87DE273625,500
2HGFG3B55CH514217,500
5FNRL6H71LB066789,500
3N1CN8DV6LL905548,500
1G1ZB5ST9LF156375,500
5GAKVCKD1HJ322469,500
5FNYF5H58MB006215,500
WDDGF8BB3AF424044,500
1GKS2DKL8MR104825,500
WBA73AK0XL7F94505,500
19XFC2F86LE208776,500
1FTEW1CP7LKE40499,500
5FPYK3F59KB028683,500
MAJ3S2GE0LC348054,500
3KPF24AD5LE204933,500
4T3D6RFV7LU002349,500
1HGCV3F96LA011901,500
5NPD84LF3KH428930,500
3N1CN7APXKL835034,500
1N4AL2AP8AN557946,500
JF2GTADC0JH337482,500
SADCL2GX6LA628523,500
1G8AJ55F06Z206770,500
5S3ET13S182801515,500
KNMAT2MT6JP604768,500
NM0LS7E25L1472457,500
WA1LAAF7XHD016631,500
KMHD04LB6LU068950,500
JTDKBRFU0G3013194,500
MAJ6S3KL3LC341110,500
5NPD84LF6KH413743,500
3LNDL2L33CR820311,500
JN8AT2MT7JW456351,500
JF2SH63669H755576,500
1FADP3F20EL252091,500
1G1ZD5ST1KF213015,500
3LN6L5LU1HR600918,500
1C6RR7VT2FS585113,500
ZARFANBN9K7611545,500
SALYK2EX2LA275813,500
KMHDU4AD3AU977587,500
2G4GN5EX0E9223327,500
JTEBU5JR3H5423480,500
1FMCU0G66LUB89256,500
5J8TC2H58ML004979,500
1GYKNGRS2LZ228812,500
3C4PDCAB7LT218917,500
3GKALPEV9LL324326,500
1GCVKREH2HZ393655,500
1GCPKPEX0AZ181282,500
1C4RJFBG9EC150745,500
1C6SRFJT4KN528597,500
WVGBV7AX0HK017388,500
4T1B11HK0KU719807,500
3VW6T7AU4LM003736,500
1FTKR1ED5APA15764,500
1N4AL3AP6FC448149,500
5N1AT2MT6JC720412,500
3C4PDCBBXGT108206,500
MAJ3S2GE3LC342376,500
1N6AD0ER2KN730219,500
1FTEW1E43LFC33619,500
WBXJG9C08L3L81781,500
1FM5K8D86HGC13063,500
JF1VA1A60J9802322,500
KL7CJLSB5KB818631,500
JN8AT2MV2LW119655,500
1FTEW1EP1JFC83023,500
3GTEK23359G259822,500
1FADP3F26JL301854,500
1C4HJXFG2LW333959,500
2HGFC2F81LH563683,500
1FADP3F25JL329046,500
3GNKBBRA4LS555130,500
1C4HJXDN0LW267137,500
2G1WA5E38C1158000,500
1FTEW1E49LKE95071,500
1FTEW1CF8HFB05985,500
1G1BE5SM4H7266088,500
3C4NJDCBXJT365331,500
KMHH35LE0KU098761,500
KM8J3CA44LU133545,500
3N1CC11E39L468389,500
KNMAT2MV3HP599976,500
2HKRM3H70FH545156,500
3GYFK66N45G116132,500
1C6SRFJT5LN347624,500
YV4A22RL5L1589100,500
1GC5YME7XLF321461,500
2GNAXUEV4K6112345,500
3GCUYDET7LG444044,500
19XFB2F58CE008636,500
5NPE24AF4JH601703,500
JTHBJ46G282216349,500
3GTP9AEH0LG434590,500
3GKALPEV9KL174037,500
7FARW2H56JE019189,500
1J4FF28B49D211535,500
3C4NJCBBXMT505121,500
1V26E2CA5LC212812,500
1GCFH154691131896,500
3VV3B7AX9JM069197,500
3KPF34AD6LE153536,500
WDBTJ56J46F198481,500
19XFC2F5XJE207651,500
1C6JJTBG9LL138949,500
JTDS4MCE1MJ055830,500
1GT49RE72LF323467,500
3KPF24AD5LE251816,500
3C4NJDBB8KT713579,500
5J8YD3H88LL007902,500
3FA6P0MU7KR123645,500
1FMJK1G54CEF13826,500
5YFBURHE0KP931611,500
1FTEW1C48LFB97784,500
JTJHF10U220260555,500
2HGFB2F53DH545955,500
1C4PJLLB4LD624407,500
1GTG6FEN8M1120763,500
WDDHF8HB6AA231590,500
1G1ZH5SX1HF188780,500
1D7RV1GP5BS652109,500
1G1BC5SM6H7144984,500
WBXYH9C03L5R77266,500
1C6RRFFG4KN799234,500
1FTEW1E44LKD86114,500
1GYS4NKJ3FR649029,500
1G6DA5RK0L0144865,500
WDDZH6GB3HA165322,500
3G1BE6SM5HS578766,500
5N1AZ2CSXLN140918,500
3C4NJCBB9LT236480,500
7FART6H98LE017899,500
1GYKPDRSXLZ149090,500
1C4RJFBT4CC159993,500
WBA4J3C54JBB97543,500
3FA6P0D90ER289957,500
1N4BZ1CP3LC302369,500
1FTEW1CP3JKC95880,500
JF1ZCAC19K9601663,500
3GCUKREC6GG162451,500
4T1BF1FK7FU963853,500
KM8K53A55LU543892,500
1N4BL4CV0LC273575,500
19XZE4F53ME000378,500
3GNCJNSB5LL202403,500
3N1CP5DV5LL505859,500
4S3BWAG67L3029554,500
3C4PDDGG0JT386744,500
3GNAXKEVXLL326970,500
3G1BE6SM2HS615871,500
1FMJU1KT9KEA08945,500
1FMCU0GD0HUD09932,500
3N1CP5CV2LL528274,500
4T1F31AK0LU016795,500
1GNSKPKD8MR117555,500
4T1L11AK9LU992857,500
3GKALTEV5JL379412,500
1C4HJXEN2JW202303,500
3GTP8CEKXLG398398,500
5XXGN4A77FG515989,500
JM3KFBBL6H0125405,500
1FTEW1EFXFKD89542,500
3FA6P0RU0KR273217,500
JF2GTHSC3MH231110,500
1G1ZG5ST0LF158291,500
2HGFC2F82LH556645,500
1HGCR2F11HA006525,500
3FA6P0G71LR135538,500
5TDBZRFH6HS435095,500
JM3KFADM3L0785605,500
4T1M11AK6LU963210,500
5N1AZ2AS4LN123454,500
5XXGT4L39GG083827,500
JM1BL1SG8A1131382,500
KL4MMBS2XLB134033,500
1GNEVKKW7LJ303478,500
5NPE24AFXKH787569,500
KM8K3CA58MU608838,500
1GC4YRE73LF101829,500
1GNSKSKD2MR134693,500
1C6SRFJTXKN781391,500
3HGGK5G43KM712213,500
KL7CJKSB9LB321805,500
1FTNF1C40LKF08499,500
5TDKK3DCXFS584308,500
WDDWF4KB7GR139486,500
1N4BL4BV8LC254841,500
JM1BL1L71D1735486,500
1N4BZ1CPXKC320608,500
KL7CJKSB7LB041509,500
3VWCB7BU6LM055518,500
5TDEZ3DC0LS247859,500
4S4BTACCXL3257208,500
5XYKTCA66CG227132,500
2FMPK4J95LBA02273,500
5FNYF6H31MB019845,500
1GNSCHKC8LR301225,500
4T1BG22K9XU432888,500
2C3CDXJG7HH505597,500
1GYKNAR46LZ234501,500
5TFDW5F11KX864790,500
2T3YF4DVXCW134898,500
2C3CDXHG1LH202796,500
2HGFC2F85LH540469,500
1GAZGPFF7H1297337,500
JM1GJ1W60F1165076,500
1N4BL4EV8KC190097,500
2C4RC1BG9GR248035,500
LYV102RK4JB118268,500
KNDPM3AC2M7857608,500
JTEZU5JR7E5081803,500
WAUGMAF47LA073493,500
1FMJU1JT8LEA52132,500
3GCPKSE37BG314248,500
3GKALXEX5LL322011,500
2HKRM4H76CH604244,500
1G2HZ5419Y4190513,500
1C4RJFBG3EC379275,500
3VWB67AJ2HM226599,500
1C6SRFFT2LN394117,500
3N1AB7AP8KY280474,500
JTDKN3DU0F1929715,500
1FMJU1JT5LEA62519,500
3GNAL3EK3FS519107,500
3GNAXSEV2JL118952,500
WBAJE7C31HG888682,500
5NPE24AF8KH740234,500
3N1CP5CV9LL529132,500
1G6KB5RSXLU107089,500
1FTEW1CP3LKE93121,500
1HGCV2F3XLA026391,500
1GKKNKLA7LZ207547,500
1G4ZR5SS9KU114675,500
MAJ3S2GE8LC342549,500
5FNRL6H99LB013663,500
5N1AZ2MH4HN167364,500
3N1AB6AP2BL710703,500
ZFBHRFAB5L6R45204,500
3N1AB7AP5HY231287,500
1G1PC5SH0G7159780,500
2G1WA5E31E1170590,500
5N1AZ2CJXLN170203,500
1C4HJXDN6JW206033,500
2T2BZMCA4KC208154,500
JN8AF5MR5DT217545,500
3GNKBBRA8KS702354,500
JTHBE1D2XH5031071,500
5GAEVAKWXLJ209888,500
2G1WF52E759234589,500
JTDKN3DU9F0413309,500
1GKUKEEF0AR205325,500
JHMCR6F53HC025864,500
1GYKNDR49LZ218651,500
1C6RR7GTXGS293935,500
YV126MFL8H2435049,500
1FMCU9H61LUB53591,500
3TMMU4FN0BM034567,500
1GTDT149488147491,500
3KPF24AD4LE248681,500
JTNKARJE4JJ558445,500
1FTEW1EP9LFC65100,500
5NPE34AF0HH455369,500
3FA6P0HD4LR246704,500
5NPEC4AC0DH641851,500
KL7CJKSB4LB322215,500
1C4RDJDG3KC780456,500
5XYPGDA3XLG665593,500
1FTEW1E40LFB76781,500
4T1BF1FK3HU786768,500
JTDEAMDE6MJ011438,500
1GYKPGRS1LZ100622,500
WAULC68E53A188131,500
KL8CB6SAXMC702999,500
1GKS2CKJ7FR227138,500
5LMCJ1C92LUL24910,500
JTDEPRAE8LJ046044,500
ZAM57RSA0G1175554,500
3GCUYEED7LG385348,500
JN8AS1MW5AM852197,500
3GNAXKEV7LS721954,500
3LN6L5F92LR619333,500
2HKRW2H87LH629340,500
1C6SRFBT8KN822356,500
1G1ZB5E04CF230416,500
KL8CH6SA1LC471343,500
1FMSK7DH1LGC96486,500
1FAHP2F85JG109429,500
1FTER4FH4LLA41444,500
1FMSK8FH4LGA30348,500
3GCUYHEL6LG358599,500
1GAZGPFGXK1251730,500
5J8YD4H38LL038710,500
5FNYF6H05MB003346,500
5NMS53AA5LH214117,500
KMHD84LF3JU580061,500
KMHCT4AE9GU071931,500
5TDYZRAH0LS027721,500
1FTEW1E40LFB14782,500
3C4NJDDB6KT624462,500
1GKLRKED8AJ181827,500
1FMJU1KT7LEA62004,500
1G1BC5SM7G7234644,500
KL79MNSL7MB030006,500
1C6RR7FTXGS316826,500
3CZRU6H17LM720709,500
3GNCJLSB8LL309997,500
LVYA22MT4LP143181,500
5GTDN13E878212407,500
4T3R6RFV1LU001669,500
5XXGU4L34GG118237,500
WBAWC33547PD07229,500
1FD8X3HN8LEC75635,500
3PCAJ5M36LF121673,500
MAJ3S2GE6LC331162,500
3GNKBKRS6LS727103,500
5FPYK3F74LB011678,500
1GC0WLE78LF298790,500
WA1ECCFS6HR011514,500
1GKKRPKD7GJ196115,500
1FM5K7F85GGC81828,500
1FTEW1EG4GFC95384,500
5XYPGDA58LG697430,500
1G1BF5SM1H7148240,500
1FTEW1C58JKE39258,500
1C6SRFFT1LN407889,500
KM8J2CA42KU891417,500
1FTER1EH3KLA10135,500
3N1AB7APXKY437695,500
2HGFC2F67LH504314,500
3FA6P0LU1LR265766,500
3HGGK5H47JM716312,500
LRBFX1SA6LD120365,500
1GNSKHKC1LR227164,500
5TDDKRFH6FS107623,500
1GNSKBKCXFR606441,500
1FMJK1KT7KEA50231,500
JTDEAMDE3MJ004396,500
1N4AA6AP5HC444894,500
1G1ZD5ST1LF044258,500
5NPEL4JA9LH030973,500
JM1BL1V74C1676218,500
1C4HJXFG4LW314815,500
5FNYF6H29MB004582,500
LRBFXBSA0LD183922,500
1GKS2AKC1HR319919,500
1FTEW1E43LFC19512,500
JTEBU5JR0D5119503,500
WMWXM5C54F3A04891,500
WDDUG8DB0LA525314,500
KMHD74LF8LU105804,500
1FTER4FH7KLB08097,500
JTJHZKFA2L2022432,500
5FNRL5H68HB023043,500
KL7CJLSBXFB117203,500
1G1ZB5STXLF145580,500
1C6RR7MT7ES407889,500
4T1C11BK4LU008108,500
1C6SRFJT0LN417756,500
1C6RR7GG3LS130556,500
3GNCJNSB0GL263471,500
KL4MMBS28LB131034,500
2T3J1RFV2LC126001,500
JNKCV51E93M021642,500
2T3ZFREV6JW450893,500
19UUA9F57CA002608,500
3MYDLBJV4LY701005,500
2HKRW2H23LH644798,500
2HKRM4H77FH611577,500
JTDKARFU8L3122063,500
5N1DR2BM8LC581930,500
MAJ3S2GE1LC362612,500
JTEBU5JR3K5679576,500
1C4PJMLX8LD558185,500
1G6DS5E35C0126227,500
3HGGK5H42LM727463,500
WVWKC71KX8W067285,500
1FM5K8D88JGA18376,500
2T3RFREV3JW821993,500
5NPE24AF4KH749884,500
1FMSK8DH9LGC25011,500
1GYKPCRS8LZ219289,500
3FA6P0G78LR103721,500
3GKALMEV5LL286995,500
ZN661XUA5LX355078,500
1C6RREFG9LN107982,500
W1N0G8EB0LF841900,500
1FMCU0H61LUB47141,500
1FTEW1E4XLFA92550,500
WA1C2AFP5HA050961,500
1FTFW1ET4CFB22816,500
1GAZGPFGXJ1332144,500
3C6TRVDG2GE109303,500
4T1DZ1FB8LU055133,500
3GNAXKEV8LS732073,500
YV4A22RL0M1686173,500
1C4PJLCB7LD606029,500
3GNAXLEX7KS524790,500
1GNERGKW7LJ256549,500
LRBFX3SX4LD183934,500
2A4RR5D17AR241228,500
5FNYF6H29MB006705,500
5UXCR6C00L9D65975,500
KM8J3CAL8LU281611,500
WDDWJ8DBXKF854470,500
JA4AZ3A35KZ047215,500
3GNKBKRS1LS719412,500
3C6TRVNG2LE132511,500
3C4PDCBB6KT756330,500
1N4AA5APXCC869983,500
WA1LGAFE2BD005868,500
5N1AR1NN5CC616991,500
5J6RE3H75AL033632,500
1FTEW1E48LKD38325,500
JF2GTAMC2L8276641,500
5N1DL0MM2LC500617,500
5J6RW1H55LA015761,500
2HKRW1H25LH402850,500
3VV1B7AX6LM168179,500
1FMCU0GD4KUB29635,500
2FMGK5C88KBA10375,500
3CZRU5H32LM713047,500
3MVDMABL5LM109833,500
3GNCJLSBXJL349558,500
4S4BSAHC9J3216514,500
1C4PJLCB1JD621039,500
1GKKNSLA0HZ200723,500
3C4PDCGB7LT250595,500
1C4RJFLG8LC334229,500
3GNCJLSB2HL273750,500
1G6AX5SS3H0171951,500
4T1B61HK6JU006667,500
1GCGSCEN0M1127801,500
3GTP2VE32BG312442,500
1G1PC5SB8E7234752,500
JN8AT2MT8LW001706,500
2HKRW1H50LH416939,500
3VV1B7AX9LM165583,500
5TDKZ3DC6LS078613,500
3GNCJKSB6LL306591,500
3LN6L5LU1LR620725,500
1N4BL4BV0LC144737,500
3N1AB8CV9LY251424,500
KL4CJASB5LB001386,500
WMWXP5C34H3C64099,500
JN8AZ18U49W016952,500
3TMAZ5CN2HM032021,500
2HGFC3A57LH753734,500
1FTER4FH0LLA19473,500
1N4AA6AP0HC406957,500
3GNCJPSB1LL215371,500
1J8GR48K17C543408,500
1G11Z5S31LU114870,500
5XXGT4L33LG382739,500
1C4SDHCT4LC381422,500
3LN6L5F92HR612776,500
1GNKVHKD9HJ233770,500
JM3TCADYXL0401982,500
1GCGTCEN0M1113474,500
3VWCB7BU1LM062358,500
1HGCV1F15LA054866,500
5TDDZRBH9LS033773,500
58ABK1GG2JU096238,500
1C4NJRFB4HD110182,500
5N1AZ2BJ0LN130178,500
JTHBF30G420048723,500
3GNAXHEVXLS676883,500
3KPF24AD0LE257149,500
1C4PJLCB7LD619010,500
JTHBW1GG1D2029533,500
1GKKNKLA1LZ231634,500
WDCGG8JB2EG309955,500
3N1AB7AP8KY284217,500
4GLDV13L95D288551,500
5XYPG4A56LG692890,500
1FMCU9G68LUB94320,500
5TDBZRFH7HS390295,500
1G1ZE5STXHF277012,500
5FNYF6H24MB006255,500
3VWD17AJ9GM339309,500
3GNCJLSB8LL227901,500
4S3BWGP66L3029032,500
1G1FA1RS7L0143462,500
4S4BRCLC3B3351973,500
3GTU2PEJ6JG550175,500
1G1JB5SB2L4136615,500
7FARW2H56LE016652,500
3G1BE6SM1JS621439,500
1HGCV1F15LA120073,500
SALGS2SE5LA597845,500
JN8AY2ND9K9091177,500
1FMCU0HD2JUB95324,500
KL7CJKSB1LB354295,500
1GYKNGRS8LZ147071,500
W1Y4EBHY9LT026961,500
1C4RJEAG6DC533990,500
2FMDK38C27BB34637,500
1C4RJFAG9LC326787,500
1GNKRGKD4FJ149724,500
3N1AB7AP1JY259285,500
1GCGSBEN8K1234666,500
2C4RC1EG1KR528603,500
2GCVKMEC4K1245434,500
1N4BL4CV9LC229042,500
1FTFW1E42LFA00030,500
1FMCU0G61LUA97634,500
5J8YD4H51LL039957,500
1FMSK8BH3LGC24696,500
NMTKHMBX0JR000743,500
5XYPGDA51HG337262,500
2G11Z5S32K9114002,500
3GCUYDED9LG381957,500
1FADP3L92HL228137,500
1FTEW1EF9GKD37403,500
3CZRU6H56KM721528,500
5FNRL6H76LB064570,500
3N1CP5BV3LL532500,500
1C4HJXFN5MW500928,500
4S4BSAKC6J3212977,500
1FTEW1E55LKE70967,500
5LMTJ2AH4FUJ26009,500
1N4BL4BV3KC223866,500
3CZRU6H79LM731540,500
5FNYF8H96LB011917,500
4S4BSAKC6J3307927,500
1C4PJMDX6LD646635,500
3N1CN7AP4KL840732,500
3GNAXHEV1LS699257,500
5FNYF6H54JB044641,500
W1KZF6JB0LA802352,500
5FNRL6H76LB042777,500
4T1J11BK5LU004155,500
2T1BURHE4FC407772,500
1FA6P8CF6L5167576,500
1FTEW1EP8LFC32363,500
WP0AB2A91KS115477,500
1FTEW1E43LFA84452,500
1G1PB5SH0D7181213,500
2GNAXTEX9J6188010,500
1FATP8FF1L5135925,500
1C4HJXFN2LW325570,500
3GTP8CEK0LG359920,500
2FMPK4J86GBB07661,500
1FMJU1KT9GEF02200,500
JN8AT2MT2LW036015,500
1N6BD0CT9JN727450,500
1FM5K8BH7HGC59469,500
4S4BTACC3L3270186,500
1C4NJDEB7HD139776,500
KM8J33AL2MU289169,500
1HGCV1F11LA032086,500
2HKRW2H25LH631406,500
KM8SR4HF2HU191712,500
ZFF68NHA7E0200282,500
5FNRL6H79LB072792,500
1J4GA59118L610210,500
3N1AB6AP2CL711240,500
1C6RR7GGXLS140985,500
1FMSK8DH8LGB83205,500
2HGFC2F67LH573665,500
KL4CJESB1LB054898,500
3GCPKTE72DG110680,500
1FMCU0G60LUC02891,500
JN8AY2NE7L9780452,500
3FA6P0HD5LR249868,500
JF2SKAXC4LH518399,500
3C63R3GLXLG177456,500
SAJDF5GX3MCK69955,500
1FTEW1E52LKF02709,500
1HGCR3F85GA015505,500
19XFC2F55HE040349,500
1C4RJFAG2LC413849,500
ML32F3FJ9LHF05801,500
KM8K22AA5MU616454,500
4T1BF1FK8HU736691,500
1FTEX1EP0LKE73094,500
1FTEW1E43LFC54986,500
2T2HZMDA3LC244847,500
ZAM57RTA8F1130049,500
1C4PJMBB4JD617901,500
5FNYF4H21DB071732,500
5LMCJ1C95LUL07678,500
1GNSKKE75ER148580,500
1FTEX1EPXGFB06749,500
3FA6P0LU5LR156596,500
5YFBURHE8FP359614,500
3C6UR5FL0FG524539,500
JTNKARJE4GJ511697,500
1G1BE5SM3J7100960,500
2T2YZMDA8LC255665,500
5XXGT4L36LG414082,500
5FNRL5H49EB097582,500
WP0AB2A95LS225434,500
1G1JC5SH3F4141571,500
5TDFZRBH1LS051256,500
JTHCE1BL1D5011270,500
1G1JD5SB9L4104075,500
2C4RDGEG7KR692812,500
5TDHZRBH4LS027431,500
KM8J23A48MU295425,500
1G1ZD5ST9LF149713,500
1C4RDJAG5DC680981,500
1GKKNMLS5LZ209592,500
1GYFK63867R156892,500
1N4BL4DW0LC259182,500
19XFC2F5XGE069165,500
W1N0G8DB9LF850984,500
3VWCB7BU3LM063060,500
5TDJZRFH7HS414896,500
3GNCJPSB8LL180103,500
4T1BF1FK0HU723403,500
5YFT4MCE4MP058415,500
4T1C11AK9LU381971,500
JTNKHMBX2L1089311,500
JF2SKADC1LH589449,500
5TDGZRAH8LS511146,500
3C4NJDBB0LT197249,500
3GNAXHEV4LS731408,500
3FA6P0CD3KR141805,500
4A4AP4AU5EE015587,500
KL79MMS21MB033582,500
3N1AB8CV1LY265642,500
JTJYARBZ6K2134564,500
1FMCU9H69LUA38964,500
2HKRW2H5XLH660328,500
1GYUKCEF3AR168748,500
KM8J33A22HU274054,500
3GKALPEV4LL334777,500
1FM5K7D85HGA57995,500
KNDPRCA65M7852947,500
KL4MMDS27LB083635,500
1C4PJMBX3LD627463,500
5N1AT2MV5EC782827,500
5FNRL5H60CB090633,500
1C4PJMLBXLD644165,500
3N1CN8BV5LL904605,500
1FM5K8HC3LGD04234,500
WBXHT3C31H5F80624,500
5YFS4RCE6LP044832,500
7FARW1H87LE018799,500
1FMCU0G64LUA71254,500
3GTU2NEC6HG142209,500
3FA6P0H71GR225146,500
1G1PA5SG8E7190379,500
1FMCU9BZ6LUB13851,500
5FNYF5H36GB024943,500
5J8YD4H35JL015804,500
2C4RDGCG5KR610949,500
WDDWF4KB4HR232533,500
KNAFX4A63G5477063,500
KNMAT2MV6HP516783,500
WDDUG6EB2LA526354,500
3C6UR5CL9LG150996,500
1FTEW1E43LFC31837,500
JTNKHMBXXL1090514,500
5NMS33AA7LH263793,500
2LMPJ6K96LBL21215,500
3N1AB7AP1HY335761,500
JN1EV7EK9LM340676,500
JF2SJAGC0EH411694,500
4S4BRBJCXC3209036,500
1FMCU0F64LUB61263,500
2C3CCAAGXCH104442,500
2C4RC1BGXKR597276,500
1N4BL4BV1LC264515,500
3VV3B7AX2LM072512,500
5LMCJ2DH2LUL17581,500
4T1C31AK7LU015839,500
3GNKBBRAXLS594563,500
3FA6P0D92KR206878,500
3N1CP5CU7KL470426,500
KM8SR4HF8HU168256,500
1GYKPGRS0LZ161315,500
1G1ZE5ST6HF227675,500
1G1FY6S04L4129030,500
3GNKBLRS1LS586737,500
5XXGM4A72FG437589,500
1N6AA1EF2LN505126,500
3D7UT2HL0BG616286,500
